locus	pop1	metric	value
MrChr6G34550	W2	TajD	0.460929
MrChr6G36350	W2	pi	0.00295785
MrChr6G36350	W2	TajD	1.49788
MrChr7G00260	W2	pi	0.00123189
MrChr7G00260	W2	TajD	-0.761527
MrChr7G02700	W2	pi	0.00576037
MrChr7G02700	W2	TajD	1.15499
MrChr7G07230	W2	pi	0.00307456
MrChr7G07230	W2	TajD	0.616484
MrChr7G07500	W2	pi	0.00411567
MrChr7G07500	W2	TajD	2.25944
MrChr7G07600	W2	pi	0.0182798
MrChr7G07600	W2	TajD	0.814363
MrChr7G09610	W2	pi	0.00511711
MrChr7G09610	W2	TajD	0.656914
MrChr7G14090	W2	pi	0.00313196
MrChr7G14090	W2	TajD	0.275951
MrChr7G15030	W2	pi	0.00674625
MrChr7G15030	W2	TajD	1.12604
MrChr7G15840	W2	pi	0
MrChr7G17550	W2	pi	0.00588032
MrChr7G17550	W2	TajD	-0.130481
MrChr7G17660	W2	pi	0.00654607
MrChr7G17660	W2	TajD	1.21513
MrChr7G21430	W2	pi	0.00276437
MrChr7G21430	W2	TajD	0.828743
MrChr7G22270	W2	pi	0.00267164
MrChr7G22270	W2	TajD	-0.200574
MrChr7G22870	W2	pi	0.00279842
MrChr7G22870	W2	TajD	0.287623
MrChr7G24010	W2	pi	0.0259677
MrChr7G24010	W2	TajD	1.15328
MrChr7G25460	W2	pi	0
MrChr7G26620	W2	pi	0.00431284
MrChr7G26620	W2	TajD	1.23984
MrChr7G30770	W2	pi	0.00289614
MrChr7G30770	W2	TajD	1.45234
MrChr8G00070	W2	pi	0.0102242
MrChr8G00070	W2	TajD	0.413109
MrChr8G00170	W2	pi	0.00417612
MrChr8G00170	W2	TajD	-1.44964
MrChr8G01310	W2	pi	0.00335166
MrChr8G01310	W2	TajD	0.243005
MrChr8G03430	W2	pi	0
MrChr8G03730	W2	pi	0.0203088
MrChr8G03730	W2	TajD	0.513556
MrChr8G07300	W2	pi	0.00489872
MrChr8G07300	W2	TajD	-0.959194
MrChr8G07400	W2	pi	0
MrChr8G10370	W2	pi	0.00393936
MrChr8G10370	W2	TajD	-0.407345
MrChr8G13500	W2	pi	0.00814937
MrChr8G13500	W2	TajD	0.877019
MrChr8G13600	W2	pi	0.00423012
MrChr8G13600	W2	TajD	1.23853
MrChr8G17350	W2	pi	0.0141627
MrChr8G17350	W2	TajD	0.611335
MrChr8G21960	W2	pi	0.00342005
MrChr8G21960	W2	TajD	0.178736
MrChr8G25710	W2	pi	0.00353218
MrChr8G25710	W2	TajD	-1.48102
MrChr8G26700	W2	pi	0.00321781
MrChr8G26700	W2	TajD	0.377602
MrChr1G08100	W3	pi	0.000784391
MrChr1G08100	W3	TajD	-2.03915
MrChr1G10600	W3	pi	0.0158199
MrChr1G10600	W3	TajD	0.185234
MrChr1G19190	W3	pi	0.0129536
MrChr1G19190	W3	TajD	-0.673888
MrChr1G19440	W3	pi	0.00522798
MrChr1G19440	W3	TajD	-1.46664
MrChr1G19700	W3	pi	0.00320445
MrChr1G19700	W3	TajD	-0.633028
MrChr1G20470	W3	pi	0.00343387
MrChr1G20470	W3	TajD	-1.81463
MrChr1G20800	W3	pi	0.00206855
MrChr1G20800	W3	TajD	-1.4022
MrChr1G27500	W3	pi	0
MrChr1G28730	W3	pi	0.0109529
MrChr1G28730	W3	TajD	-0.343782
MrChr1G33510	W3	pi	0.0115624
MrChr1G33510	W3	TajD	1.77371
MrChr1G33740	W3	pi	0.00448781
MrChr1G33740	W3	TajD	-0.666971
MrChr1G34200	W3	pi	0.000447781
MrChr1G34200	W3	TajD	-2.67843
MrChr1G34310	W3	pi	0.00193546
MrChr1G34310	W3	TajD	-0.991955
MrChr1G35960	W3	pi	0.00338709
MrChr1G35960	W3	TajD	0.578121
MrChr1G36190	W3	pi	0.00144761
MrChr1G36190	W3	TajD	-2.49981
MrChr2G03640	W3	pi	0.00093573
MrChr2G03640	W3	TajD	-2.08799
MrChr2G08010	W3	pi	0.00244974
MrChr2G08010	W3	TajD	-1.68515
MrChr2G13300	W3	pi	0.00226153
MrChr2G13300	W3	TajD	-1.25442
MrChr2G13400	W3	pi	0.00384888
MrChr2G13400	W3	TajD	-2.26299
MrChr2G15000	W3	pi	0.000800136
MrChr2G15000	W3	TajD	-1.67313
MrChr2G15100	W3	pi	0.00371342
MrChr2G15100	W3	TajD	-0.324514
MrChr2G15370	W3	pi	0.00257407
MrChr2G15370	W3	TajD	-1.96257
MrChr2G15960	W3	pi	0.00498043
MrChr2G15960	W3	TajD	-0.683053
MrChr2G16660	W3	pi	0.0193427
MrChr2G16660	W3	TajD	0.101861
MrChr2G16770	W3	pi	0.00308659
MrChr2G16770	W3	TajD	-0.184204
MrChr2G20320	W3	pi	0.00390204
MrChr2G20320	W3	TajD	-0.742319
MrChr2G20740	W3	pi	0.00106417
MrChr2G20740	W3	TajD	-2.16692
MrChr2G30210	W3	pi	0.00253967
MrChr2G30210	W3	TajD	-0.362879
MrChr2G31560	W3	pi	0.00618676
MrChr2G31560	W3	TajD	-0.269647
MrChr3G04250	W3	pi	0.0113336
MrChr3G04250	W3	TajD	0.743919
MrChr3G07540	W3	pi	0.017903
MrChr3G07540	W3	TajD	-0.117399
MrChr3G09820	W3	pi	0.0186803
MrChr3G09820	W3	TajD	3.11905
MrChr3G09940	W3	pi	0
MrChr3G10860	W3	pi	0.00676135
MrChr3G10860	W3	TajD	-0.536543
MrChr3G11300	W3	pi	0.00168592
MrChr3G11300	W3	TajD	-2.10701
MrChr3G13850	W3	pi	0.000266337
MrChr3G13850	W3	TajD	-2.54799
MrChr3G18930	W3	pi	0.000764627
MrChr3G18930	W3	TajD	-2.11947
MrChr3G22720	W3	pi	0.00545112
MrChr3G22720	W3	TajD	-1.41191
MrChr3G22880	W3	pi	0.00315943
MrChr3G22880	W3	TajD	-2.27524
MrChr3G25510	W3	pi	0.0013976
MrChr3G25510	W3	TajD	-2.13772
MrChr3G27930	W3	pi	0.00167882
MrChr3G27930	W3	TajD	-1.61346
MrChr3G36890	W3	pi	0.0012969
MrChr3G36890	W3	TajD	-1.60301
MrChr3G37350	W3	pi	0.000684183
MrChr3G37350	W3	TajD	-2.06764
MrChr4G00160	W3	pi	0.000571969
MrChr4G00160	W3	TajD	-1.81572
MrChr4G03310	W3	pi	0.00231893
MrChr4G03310	W3	TajD	-0.935259
MrChr4G08100	W3	pi	0.00168125
MrChr4G08100	W3	TajD	-0.906286
MrChr4G20520	W3	pi	0.00125917
MrChr4G20520	W3	TajD	-1.9597
MrChr4G20620	W3	pi	0.000618344
MrChr4G20620	W3	TajD	-2.35848
MrChr4G26940	W3	pi	0.00223446
MrChr4G26940	W3	TajD	-2.04894
MrChr4G28690	W3	pi	0.00320177
MrChr4G28690	W3	TajD	-0.876142
MrChr4G28790	W3	pi	0.00149758
MrChr4G28790	W3	TajD	-0.298178
MrChr5G04980	W3	pi	0.00408205
MrChr5G04980	W3	TajD	0.154122
MrChr5G05580	W3	pi	0.000795381
MrChr5G05580	W3	TajD	-1.80762
MrChr5G06490	W3	pi	0
MrChr5G06960	W3	pi	0.00563429
MrChr5G06960	W3	TajD	-0.226256
MrChr5G19930	W3	pi	0.000436538
MrChr5G19930	W3	TajD	-2.32252
MrChr5G22970	W3	pi	0.00150507
MrChr5G22970	W3	TajD	-0.706382
MrChr5G23630	W3	pi	0.00329218
MrChr5G23630	W3	TajD	-1.24044
MrChr5G24180	W3	pi	0.000700535
MrChr5G24180	W3	TajD	-2.06339
MrChr5G24640	W3	pi	0.00232204
MrChr5G24640	W3	TajD	-1.38294
MrChr5G26510	W3	pi	0.000817818
MrChr5G26510	W3	TajD	-1.91738
MrChr5G28830	W3	pi	0.00358408
MrChr5G28830	W3	TajD	-0.280019
MrChr5G29400	W3	pi	0.00353059
MrChr5G29400	W3	TajD	-1.48486
MrChr6G09470	W3	pi	0.00171282
MrChr6G09470	W3	TajD	-1.43636
MrChr6G10980	W3	pi	0.000736909
MrChr6G10980	W3	TajD	-2.0031
MrChr6G11240	W3	pi	0.00481878
MrChr6G11240	W3	TajD	-0.422959
MrChr6G14430	W3	pi	0.000584689
MrChr6G14430	W3	TajD	-1.99342
MrChr6G16430	W3	pi	0.00256977
MrChr6G16430	W3	TajD	-1.33399
MrChr6G18280	W3	pi	0.00605457
MrChr6G18280	W3	TajD	1.46319
MrChr6G19630	W3	pi	6.66E-05
MrChr6G19630	W3	TajD	-1.01928
MrChr6G24120	W3	pi	0.00152884
MrChr6G24120	W3	TajD	-0.548613
MrChr6G28900	W3	pi	0.00579493
MrChr6G28900	W3	TajD	-1.71543
MrChr6G29010	W3	pi	0.00100381
MrChr6G29010	W3	TajD	-1.37
MrChr6G29140	W3	pi	0.000555249
MrChr6G29140	W3	TajD	-2.25485
MrChr6G30100	W3	pi	0.00136041
MrChr6G30100	W3	TajD	-2.40104
MrChr6G30310	W3	pi	0.00283506
MrChr6G30310	W3	TajD	-0.786973
MrChr6G30840	W3	pi	0.00600352
MrChr6G30840	W3	TajD	-0.334027
MrChr6G31730	W3	pi	0.00720311
MrChr6G31730	W3	TajD	-1.98774
MrChr6G32180	W3	pi	0.00220909
MrChr6G32180	W3	TajD	-0.901526
MrChr6G32570	W3	pi	0.0021946
MrChr6G32570	W3	TajD	-1.64785
MrChr6G32680	W3	pi	0
MrChr6G32880	W3	pi	0.004255
MrChr6G32880	W3	TajD	0.941065
MrChr6G33890	W3	pi	0.00510671
MrChr6G33890	W3	TajD	-0.0520106
MrChr6G34010	W3	pi	0.00155105
MrChr6G34010	W3	TajD	-1.46878
MrChr6G34130	W3	pi	0.0113801
MrChr6G34130	W3	TajD	-1.32866
MrChr6G34650	W3	pi	0.002744
MrChr6G34650	W3	TajD	-0.510346
MrChr6G36380	W3	pi	0.000246134
MrChr6G36380	W3	TajD	-1.22583
MrChr7G00290	W3	pi	0.00400706
MrChr7G00290	W3	TajD	-0.484036
MrChr7G04120	W3	pi	0.000328834
MrChr7G04120	W3	TajD	-1.58503
MrChr7G06310	W3	pi	0.00119257
MrChr7G06310	W3	TajD	-1.8773
MrChr7G07530	W3	pi	0.0187361
MrChr7G07530	W3	TajD	3.33495
MrChr7G08240	W3	pi	0.00483821
MrChr7G08240	W3	TajD	-0.210752
MrChr7G10590	W3	pi	0.00277089
MrChr7G10590	W3	TajD	-0.887423
MrChr7G14790	W3	pi	0.000747507
MrChr7G14790	W3	TajD	-1.81348
MrChr7G15060	W3	pi	0.00228127
MrChr7G15060	W3	TajD	-1.81227
MrChr7G17290	W3	pi	0.00123973
MrChr7G17290	W3	TajD	-1.90226
MrChr7G17580	W3	pi	0.00367331
MrChr7G17580	W3	TajD	-1.21189
MrChr7G18290	W3	pi	0.00169532
MrChr7G18290	W3	TajD	-1.46554
MrChr7G22180	W3	pi	0.00224695
MrChr7G22180	W3	TajD	-0.901618
MrChr7G22300	W3	pi	0.000506427
MrChr7G22300	W3	TajD	-0.600309
MrChr7G23920	W3	pi	0.00178848
MrChr7G23920	W3	TajD	-1.97172
MrChr7G24040	W3	pi	0.000760074
MrChr7G24040	W3	TajD	-1.95288
MrChr7G25520	W3	pi	0.00259169
MrChr7G25520	W3	TajD	-1.71988
MrChr7G26800	W3	pi	0.00291093
MrChr7G26800	W3	TajD	-1.50274
MrChr7G34240	W3	pi	0
MrChr8G00100	W3	pi	0.00178457
MrChr8G00100	W3	TajD	-1.94351
MrChr8G00200	W3	pi	0.00245999
MrChr8G00200	W3	TajD	-1.89178
MrChr8G02780	W3	pi	0.00205361
MrChr8G02780	W3	TajD	-0.898243
MrChr8G03460	W3	pi	0.00228284
MrChr8G03460	W3	TajD	-1.56752
MrChr8G03760	W3	pi	0.000995788
MrChr8G03760	W3	TajD	-1.15555
MrChr8G07330	W3	pi	0.00990041
MrChr8G07330	W3	TajD	-0.17741
MrChr8G07430	W3	pi	0.0108464
MrChr8G07430	W3	TajD	-1.2447
MrChr8G08830	W3	pi	0
MrChr8G11760	W3	pi	0.00223585
MrChr8G11760	W3	TajD	-0.702789
MrChr8G13530	W3	pi	0.0211015
MrChr8G13530	W3	TajD	1.02729
MrChr8G13660	W3	pi	0.00155702
MrChr8G13660	W3	TajD	-1.67075
MrChr8G18000	W3	pi	0.00203531
MrChr8G18000	W3	TajD	-1.2901
MrChr8G18370	W3	pi	0.00618935
MrChr8G18370	W3	TajD	0.720299
MrChr8G20520	W3	pi	0.00352194
MrChr8G20520	W3	TajD	-1.06756
MrChr8G21990	W3	pi	0
MrChr8G26210	W3	pi	0
MrChr1G08120	W3	pi	0.00145416
MrChr1G08120	W3	TajD	-1.9335
MrChr1G18410	W3	pi	0.00680655
MrChr1G18410	W3	TajD	2.03461
MrChr1G19460	W3	pi	0.00326227
MrChr1G19460	W3	TajD	-1.3146
MrChr1G19720	W3	pi	0.0279372
MrChr1G19720	W3	TajD	-1.75821
MrChr1G20510	W3	pi	0.0119803
MrChr1G20510	W3	TajD	-1.10136
MrChr1G20820	W3	pi	0.00195606
MrChr1G20820	W3	TajD	-1.32606
MrChr1G28010	W3	pi	0.00521342
MrChr1G28010	W3	TajD	0.00291065
MrChr1G28750	W3	pi	0.0081113
MrChr1G28750	W3	TajD	-1.50338
MrChr1G33530	W3	pi	0.00720661
MrChr1G33530	W3	TajD	0.714075
MrChr1G33630	W3	pi	0.00647173
MrChr1G33630	W3	TajD	-0.90561
MrChr1G34220	W3	pi	0.000385706
MrChr1G34220	W3	TajD	-2.49025
MrChr1G34640	W3	pi	0
MrChr1G36210	W3	pi	0.00601896
MrChr1G36210	W3	TajD	-2.37073
MrChr2G04330	W3	pi	0.00290593
MrChr2G04330	W3	TajD	-1.42828
MrChr2G08030	W3	pi	0.00101749
MrChr2G08030	W3	TajD	-1.30386
MrChr2G13320	W3	pi	0.00748237
MrChr2G13320	W3	TajD	-1.22494
MrChr2G14920	W3	pi	0.00299296
MrChr2G14920	W3	TajD	-1.67714
MrChr2G15020	W3	pi	0.00275606
MrChr2G15020	W3	TajD	-1.58147
MrChr2G15120	W3	pi	0.000991455
MrChr2G15120	W3	TajD	-1.51317
MrChr2G15750	W3	pi	0.00243167
MrChr2G15750	W3	TajD	-1.18156
MrChr2G16580	W3	pi	0.000152408
MrChr2G16580	W3	TajD	-1.81757
MrChr2G16680	W3	pi	0.0008949
MrChr2G16680	W3	TajD	-0.911459
MrChr2G16790	W3	pi	0.00983796
MrChr2G16790	W3	TajD	-0.793929
MrChr2G21400	W3	pi	0.00326936
MrChr2G21400	W3	TajD	-0.38813
MrChr2G22900	W3	pi	0.0043926
MrChr2G22900	W3	TajD	0.744255
MrChr2G30230	W3	pi	0.00320315
MrChr2G30230	W3	TajD	-0.630703
MrChr2G36260	W3	pi	0.00886652
MrChr2G36260	W3	TajD	-0.427108
MrChr3G00450	W3	pi	0.00243466
MrChr3G00450	W3	TajD	-1.25532
MrChr3G04270	W3	pi	0.00850986
MrChr3G04270	W3	TajD	-0.340619
MrChr3G07560	W3	pi	0.0023719
MrChr3G07560	W3	TajD	-0.614243
MrChr3G09840	W3	pi	0.00891875
MrChr3G09840	W3	TajD	0.304533
MrChr3G10280	W3	pi	0.000941449
MrChr3G10280	W3	TajD	-2.30906
MrChr3G10880	W3	pi	0.00373599
MrChr3G10880	W3	TajD	-0.79718
MrChr3G11320	W3	pi	0.000878525
MrChr3G11320	W3	TajD	-2.21848
MrChr3G20350	W3	pi	0.00466348
MrChr3G20350	W3	TajD	-0.62099
MrChr3G22740	W3	pi	0.010765
MrChr3G22740	W3	TajD	-1.19001
MrChr3G23130	W3	pi	0.000991184
MrChr3G23130	W3	TajD	-2.09206
MrChr3G25530	W3	pi	0.00199577
MrChr3G25530	W3	TajD	-1.75809
MrChr3G29010	W3	pi	0.00845286
MrChr3G29010	W3	TajD	0.261591
MrChr3G36910	W3	pi	0.00360204
MrChr3G36910	W3	TajD	-0.851729
MrChr3G37370	W3	pi	0.000946336
MrChr3G37370	W3	TajD	-2.03887
MrChr4G01800	W3	pi	0.00137548
MrChr4G01800	W3	TajD	-1.90134
MrChr4G03820	W3	pi	0.00257315
MrChr4G03820	W3	TajD	-1.27853
MrChr4G14060	W3	pi	0.0240093
MrChr4G14060	W3	TajD	1.04358
MrChr4G20540	W3	pi	0.00066648
MrChr4G20540	W3	TajD	-1.23758
MrChr4G22740	W3	pi	0.00170638
MrChr4G22740	W3	TajD	-2.05191
MrChr4G26960	W3	pi	0.00523985
MrChr4G26960	W3	TajD	1.21841
MrChr4G28710	W3	pi	0.00315727
MrChr4G28710	W3	TajD	-1.70956
MrChr4G29030	W3	pi	0.000747607
MrChr4G29030	W3	TajD	-1.15219
MrChr5G05390	W3	pi	0.00506863
MrChr5G05390	W3	TajD	-0.036107
MrChr5G05600	W3	pi	0.000852339
MrChr5G05600	W3	TajD	-1.87697
MrChr5G06980	W3	pi	0.0300803
MrChr5G06980	W3	TajD	-0.257402
MrChr5G14500	W3	pi	0.00455956
MrChr5G14500	W3	TajD	-2.11923
MrChr5G19410	W3	pi	0.00763086
MrChr5G19410	W3	TajD	-0.0907242
MrChr5G21060	W3	pi	0.00201717
MrChr5G21060	W3	TajD	-2.10752
MrChr5G23450	W3	pi	0.000632579
MrChr5G23450	W3	TajD	-1.74185
MrChr5G23720	W3	pi	0.00155454
MrChr5G23720	W3	TajD	-1.65064
MrChr5G24200	W3	pi	0.00161611
MrChr5G24200	W3	TajD	-1.51774
MrChr5G24660	W3	pi	0.00134827
MrChr5G24660	W3	TajD	-1.95989
MrChr5G26530	W3	pi	0.00185159
MrChr5G26530	W3	TajD	-1.94822
MrChr5G29240	W3	pi	0.00348346
MrChr5G29240	W3	TajD	-1.44198
MrChr5G29820	W3	pi	0.00178328
MrChr5G29820	W3	TajD	-2.20183
MrChr6G09740	W3	pi	0.00336854
MrChr6G09740	W3	TajD	-0.643927
MrChr6G11020	W3	pi	0.00217406
MrChr6G11020	W3	TajD	-1.38014
MrChr6G11260	W3	pi	0.00585374
MrChr6G11260	W3	TajD	0.211741
MrChr6G14450	W3	pi	0.000920301
MrChr6G14450	W3	TajD	-2.5002
MrChr6G16580	W3	pi	0.00203278
MrChr6G16580	W3	TajD	-0.0778881
MrChr6G18300	W3	pi	0.0118741
MrChr6G18300	W3	TajD	-0.00300391
MrChr6G19890	W3	pi	0.00942964
MrChr6G19890	W3	TajD	-1.03119
MrChr6G28920	W3	pi	0.000910791
MrChr6G28920	W3	TajD	-1.76108
MrChr6G29030	W3	pi	0.000842747
MrChr6G29030	W3	TajD	-1.19883
MrChr6G29220	W3	pi	0.0016803
MrChr6G29220	W3	TajD	-1.56368
MrChr6G30230	W3	pi	0.00519014
MrChr6G30230	W3	TajD	0.109704
MrChr6G30330	W3	pi	0.000485606
MrChr6G30330	W3	TajD	-2.28298
MrChr6G31750	W3	pi	0.000777305
MrChr6G31750	W3	TajD	-2.25756
MrChr6G32200	W3	pi	0.00186156
MrChr6G32200	W3	TajD	-1.17213
MrChr6G32590	W3	pi	0.00101099
MrChr6G32590	W3	TajD	-1.88093
MrChr6G32900	W3	pi	0.00704462
MrChr6G32900	W3	TajD	-0.266198
MrChr6G33910	W3	pi	0.00217085
MrChr6G33910	W3	TajD	-0.169325
MrChr6G34030	W3	pi	0.00366904
MrChr6G34030	W3	TajD	-0.324053
MrChr6G34250	W3	pi	0.00132261
MrChr6G34250	W3	TajD	-1.9233
MrChr6G35070	W3	pi	0.00265517
MrChr6G35070	W3	TajD	-1.19539
MrChr6G36860	W3	pi	0.00605746
MrChr6G36860	W3	TajD	-0.0301365
MrChr7G01050	W3	pi	0.00313205
MrChr7G01050	W3	TajD	-0.846173
MrChr7G04140	W3	pi	0.000811235
MrChr7G04140	W3	TajD	-2.17563
MrChr7G06330	W3	pi	0.00330374
MrChr7G06330	W3	TajD	-1.10728
MrChr7G07450	W3	pi	0.000947526
MrChr7G07450	W3	TajD	-2.34123
MrChr7G07550	W3	pi	0.0034959
MrChr7G07550	W3	TajD	-0.0724287
MrChr7G08720	W3	pi	0.00179637
MrChr7G08720	W3	TajD	-1.52549
MrChr7G12760	W3	pi	0.00274403
MrChr7G12760	W3	TajD	-0.996501
MrChr7G14830	W3	pi	0.00682043
MrChr7G14830	W3	TajD	-0.632324
MrChr7G15550	W3	pi	0.00238007
MrChr7G15550	W3	TajD	-1.56366
MrChr7G17310	W3	pi	0.00292003
MrChr7G17310	W3	TajD	-1.4842
MrChr7G17600	W3	pi	0
MrChr7G18850	W3	pi	0.00237517
MrChr7G18850	W3	TajD	-1.47213
MrChr7G22200	W3	pi	0.00480047
MrChr7G22200	W3	TajD	-1.79844
MrChr7G22320	W3	pi	0.00152052
MrChr7G22320	W3	TajD	-1.6321
MrChr7G22800	W3	pi	0.00188943
MrChr7G22800	W3	TajD	-1.51077
MrChr7G23940	W3	pi	0.00298996
MrChr7G23940	W3	TajD	-2.00149
MrChr7G24800	W3	pi	0.0043776
MrChr7G24800	W3	TajD	-0.58349
MrChr7G25880	W3	pi	0.000813219
MrChr7G25880	W3	TajD	-1.60418
MrChr7G26980	W3	pi	0.00169107
MrChr7G26980	W3	TajD	-1.98234
MrChr8G00020	W3	pi	0.00113682
MrChr8G00020	W3	TajD	-1.65331
MrChr8G00120	W3	pi	0.00126304
MrChr8G00120	W3	TajD	-1.7961
MrChr8G00220	W3	pi	0.00413259
MrChr8G00220	W3	TajD	-2.1746
MrChr8G03050	W3	pi	0.00322938
MrChr8G03050	W3	TajD	-1.0771
MrChr8G03480	W3	pi	0.00168368
MrChr8G03480	W3	TajD	-1.77356
MrChr8G04370	W3	pi	0.00041662
MrChr8G04370	W3	TajD	-2.12378
MrChr8G07350	W3	pi	0.0215208
MrChr8G07350	W3	TajD	-0.482752
MrChr8G07490	W3	pi	0.00731761
MrChr8G07490	W3	TajD	0.022439
MrChr8G09400	W3	pi	0.00353397
MrChr8G09400	W3	TajD	-1.82208
MrChr8G12140	W3	pi	0.00433919
MrChr8G12140	W3	TajD	-0.444439
MrChr8G13550	W3	pi	0.00494914
MrChr8G13550	W3	TajD	-0.0425554
MrChr8G14470	W3	pi	0.00150054
MrChr8G14470	W3	TajD	-1.24612
MrChr8G15460	W3	pi	0.00208727
MrChr8G15460	W3	TajD	-1.62713
MrChr8G18060	W3	pi	0.00244195
MrChr8G18060	W3	TajD	-1.57271
MrChr8G18740	W3	pi	0.000730688
MrChr8G18740	W3	TajD	-1.51317
MrChr8G26230	W3	pi	0.00125093
MrChr8G26230	W3	TajD	-1.55222
MrChr1G08090	W3	pi	0.00157336
MrChr1G08090	W3	TajD	-1.556
MrChr1G09790	W3	pi	0.00244646
MrChr1G09790	W3	TajD	-2.27751
MrChr1G19180	W3	pi	0.019005
MrChr1G19180	W3	TajD	0.98301
MrChr1G19430	W3	pi	0.0102915
MrChr1G19430	W3	TajD	-1.55209
MrChr1G19590	W3	pi	0.000509321
MrChr1G19590	W3	TajD	-0.600309
MrChr1G20460	W3	pi	0.00185264
MrChr1G20460	W3	TajD	-1.74945
MrChr1G20790	W3	pi	0.0031197
MrChr1G20790	W3	TajD	0.0560463
MrChr1G27490	W3	pi	0.0241348
MrChr1G27490	W3	TajD	0.173093
MrChr1G28720	W3	pi	0.0224685
MrChr1G28720	W3	TajD	0.293721
MrChr1G33600	W3	pi	0
MrChr1G33730	W3	pi	0.00254659
MrChr1G33730	W3	TajD	-1.07104
MrChr1G34120	W3	pi	0.00065277
MrChr1G34120	W3	TajD	-1.20533
MrChr1G34300	W3	pi	0.0145269
MrChr1G34300	W3	TajD	0.0936902
MrChr1G35950	W3	pi	0.00183918
MrChr1G35950	W3	TajD	-1.28559
MrChr1G36180	W3	pi	0.00184062
MrChr1G36180	W3	TajD	-2.46052
MrChr2G03630	W3	pi	0.000668467
MrChr2G03630	W3	TajD	-2.18867
MrChr2G08000	W3	pi	0.00567567
MrChr2G08000	W3	TajD	-1.16701
MrChr2G12770	W3	pi	0.00129103
MrChr2G12770	W3	TajD	-2.49423
MrChr2G13390	W3	pi	0.0135291
MrChr2G13390	W3	TajD	-2.00526
MrChr2G14990	W3	pi	0.000644386
MrChr2G14990	W3	TajD	-1.72459
MrChr2G15090	W3	pi	0.0035581
MrChr2G15090	W3	TajD	-1.81361
MrChr2G15340	W3	pi	0.00249028
MrChr2G15340	W3	TajD	-1.32748
MrChr2G15950	W3	pi	0.00244383
MrChr2G15950	W3	TajD	-0.742891
MrChr2G16650	W3	pi	0.05555
MrChr2G16650	W3	TajD	1.66534
MrChr2G16760	W3	pi	0.00184869
MrChr2G16760	W3	TajD	-1.61225
MrChr2G20310	W3	pi	0.00445931
MrChr2G20310	W3	TajD	-0.188778
MrChr2G20730	W3	pi	0.0014218
MrChr2G20730	W3	TajD	-2.07858
MrChr2G29740	W3	pi	0.0117161
MrChr2G29740	W3	TajD	2.26319
MrChr2G31550	W3	pi	0.00451178
MrChr2G31550	W3	TajD	-0.516371
MrChr3G02350	W3	pi	0.00552281
MrChr3G02350	W3	TajD	-0.0920933
MrChr3G07530	W3	pi	0.00340297
MrChr3G07530	W3	TajD	-0.825416
MrChr3G08640	W3	pi	0.00164978
MrChr3G08640	W3	TajD	-1.30839
MrChr3G10850	W3	pi	0.00471287
MrChr3G10850	W3	TajD	-1.39383
MrChr3G11290	W3	pi	0.00155623
MrChr3G11290	W3	TajD	-1.31247
MrChr3G18920	W3	pi	0.00241299
MrChr3G18920	W3	TajD	-1.7418
MrChr3G22710	W3	pi	0.0110849
MrChr3G22710	W3	TajD	-1.50224
MrChr3G22870	W3	pi	0.00204351
MrChr3G22870	W3	TajD	-1.43043
MrChr3G25500	W3	pi	0.00188963
MrChr3G25500	W3	TajD	-1.75387
MrChr3G27610	W3	pi	0.00355455
MrChr3G27610	W3	TajD	-0.333722
MrChr3G36880	W3	pi	0.00232319
MrChr3G36880	W3	TajD	-1.51066
MrChr3G37340	W3	pi	0.00098574
MrChr3G37340	W3	TajD	-2.03211
MrChr4G00150	W3	pi	0.000156535
MrChr4G00150	W3	TajD	-1.54131
MrChr4G03240	W3	pi	0.00234295
MrChr4G03240	W3	TajD	-1.39828
MrChr4G08090	W3	pi	0.0044719
MrChr4G08090	W3	TajD	0.226441
MrChr4G20510	W3	pi	0.000674869
MrChr4G20510	W3	TajD	-1.99301
MrChr4G20610	W3	pi	0.000429845
MrChr4G20610	W3	TajD	-2.51574
MrChr4G25840	W3	pi	0.00246482
MrChr4G25840	W3	TajD	-0.869929
MrChr4G28210	W3	pi	0.00371948
MrChr4G28210	W3	TajD	-1.063
MrChr4G28780	W3	pi	0.0015402
MrChr4G28780	W3	TajD	-2.18651
MrChr5G04970	W3	pi	0.00190099
MrChr5G04970	W3	TajD	-0.436575
MrChr5G05570	W3	pi	0.00182648
MrChr5G05570	W3	TajD	-1.65423
MrChr5G05950	W3	pi	0.00206915
MrChr5G05950	W3	TajD	-2.02226
MrChr5G06900	W3	pi	0.00251399
MrChr5G06900	W3	TajD	-1.35907
MrChr5G19380	W3	pi	0.00335194
MrChr5G19380	W3	TajD	-0.207267
MrChr5G19920	W3	pi	0.000327597
MrChr5G19920	W3	TajD	-1.86302
MrChr5G21980	W3	pi	0.00053835
MrChr5G21980	W3	TajD	-2.29961
MrChr5G23620	W3	pi	0.00183416
MrChr5G23620	W3	TajD	-0.631332
MrChr5G23830	W3	pi	0.000210263
MrChr5G23830	W3	TajD	-1.22316
MrChr5G24630	W3	pi	0.00125782
MrChr5G24630	W3	TajD	-1.72333
MrChr5G26500	W3	pi	0.00680811
MrChr5G26500	W3	TajD	-0.897445
MrChr5G27270	W3	pi	0.00610627
MrChr5G27270	W3	TajD	-0.293349
MrChr5G29390	W3	pi	0.00479175
MrChr5G29390	W3	TajD	-0.754657
MrChr6G09280	W3	pi	0.00399043
MrChr6G09280	W3	TajD	-0.916752
